firstimage,secondimage,rmse,psnr,fsim,ssim,uiq,sam,sre
13_1PixelDiff.jpg,17_SimilarImage.jpg,0.023513332,32.57371668,0.353096947,0.63845312,0.004092543,88.18638669,43.49131619
17_SimilarImage.jpg,13_1PixelDiff.jpg,0.023513332,32.57371668,0.353096947,0.63845312,0.004092543,88.18638669,40.80234231
00_Original.jpg,17_SimilarImage.jpg,0.023513382,32.5736976,0.354397234,0.638443563,0.003923631,88.18223458,43.49143287
17_SimilarImage.jpg,00_Original.jpg,0.023513382,32.5736976,0.354397234,0.638443563,0.003923631,88.18223458,40.8022486
01_ObjectsDiff.jpg,17_SimilarImage.jpg,0.023516128,32.57268432,0.355528391,0.637895781,0.002671998,88.18105786,43.48992603
17_SimilarImage.jpg,01_ObjectsDiff.jpg,0.023516128,32.57268432,0.355528391,0.637895781,0.002671998,88.18105786,40.8013491
16_SimilarImage.jpg,19_SimilarImage.jpg,0.023523325,32.57002596,0.333058649,0.726653246,0.005922457,89.40776226,45.42311447
19_SimilarImage.jpg,16_SimilarImage.jpg,0.023523325,32.57002596,0.333058649,0.726653246,0.005922457,89.40776226,45.69923158
14_AddedTextColor.jpg,17_SimilarImage.jpg,0.023524547,32.56957534,0.355019642,0.640242755,0.003172362,88.19241519,43.5082796
17_SimilarImage.jpg,14_AddedTextColor.jpg,0.023524547,32.56957534,0.355019642,0.640242755,0.003172362,88.19241519,40.79980654
10_Added_Text.jpg,17_SimilarImage.jpg,0.023529457,32.56776098,0.354227147,0.639824011,0.002336188,88.18627373,43.51355954
17_SimilarImage.jpg,10_Added_Text.jpg,0.023529457,32.56776098,0.354227147,0.639824011,0.002336188,88.18627373,40.79883333
06_ColorLevel.jpg,17_SimilarImage.jpg,0.023542928,32.56279234,0.357220566,0.638983444,0.004477565,88.2007568,43.41917328
17_SimilarImage.jpg,06_ColorLevel.jpg,0.023542928,32.56279234,0.357220566,0.638983444,0.004477565,88.2007568,40.88877703
09_ChangedCenter.jpg,15_SimilarImage.jpg,0.02356334,32.55526308,0.350724421,0.685411693,-0.006296794,89.33400786,43.83409008
15_SimilarImage.jpg,09_ChangedCenter.jpg,0.02356334,32.55526308,0.350724421,0.685411693,-0.006296794,89.33400786,45.16364165
14_AddedTextColor.jpg,18_SimilarImage.jpg,0.023595588,32.54338268,0.350134468,0.633466804,-0.009617531,88.06606676,43.51539421
18_SimilarImage.jpg,14_AddedTextColor.jpg,0.023595588,32.54338268,0.350134468,0.633466804,-0.009617531,88.06606676,41.09814274
00_Original.jpg,18_SimilarImage.jpg,0.023601515,32.54120353,0.348694466,0.631490487,-0.009254208,88.0704984,43.4967831
18_SimilarImage.jpg,00_Original.jpg,0.023601515,32.54120353,0.348694466,0.631490487,-0.009254208,88.0704984,41.09775479
13_1PixelDiff.jpg,18_SimilarImage.jpg,0.023603125,32.54060987,0.348082648,0.631465674,-0.009513343,88.06884427,43.49630302
18_SimilarImage.jpg,13_1PixelDiff.jpg,0.023603125,32.54060987,0.348082648,0.631465674,-0.009513343,88.06884427,41.09755659
10_Added_Text.jpg,18_SimilarImage.jpg,0.023605986,32.53955845,0.349160688,0.63278129,-0.010139662,88.07062282,43.52024639
18_SimilarImage.jpg,10_Added_Text.jpg,0.023605986,32.53955845,0.349160688,0.63278129,-0.010139662,88.07062282,41.09640853
04_Distorted.jpg,15_SimilarImage.jpg,0.023619449,32.53460411,0.359237298,0.691915706,-0.002495592,89.18824609,43.57596803
15_SimilarImage.jpg,04_Distorted.jpg,0.023619449,32.53460411,0.359237298,0.691915706,-0.002495592,89.18824609,45.14294959
01_ObjectsDiff.jpg,18_SimilarImage.jpg,0.023626303,32.53208641,0.350498269,0.631471123,-0.009056692,88.08722687,43.48948103
18_SimilarImage.jpg,01_ObjectsDiff.jpg,0.023626303,32.53208641,0.350498269,0.631471123,-0.009056692,88.08722687,41.09110109
11_WithInset.jpg,18_SimilarImage.jpg,0.023645515,32.52502445,0.355951378,0.632898653,-0.007683434,88.05691843,43.60091309
18_SimilarImage.jpg,11_WithInset.jpg,0.023645515,32.52502445,0.355951378,0.632898653,-0.007683434,88.05691843,41.08959267
11_WithInset.jpg,20_SimilarImage.jpg,0.023653157,32.52221826,0.354225199,0.691976993,0.006459622,89.33084999,43.86214403
20_SimilarImage.jpg,11_WithInset.jpg,0.023653157,32.52221826,0.354225199,0.691976993,0.006459622,89.33084999,45.20099212
11_WithInset.jpg,12_Rotated.jpg,0.023665892,32.51754287,0.391408851,0.65390649,0.018595055,89.24837559,43.89862625
12_Rotated.jpg,11_WithInset.jpg,0.023665892,32.51754287,0.391408851,0.65390649,0.018595055,89.24837559,43.78824723
06_ColorLevel.jpg,18_SimilarImage.jpg,0.023673793,32.5146437,0.349993428,0.631402728,-0.008972489,88.06871168,43.41516943
18_SimilarImage.jpg,06_ColorLevel.jpg,0.023673793,32.5146437,0.349993428,0.631402728,-0.008972489,88.06871168,41.18640752
11_WithInset.jpg,17_SimilarImage.jpg,0.023708304,32.50199083,0.356923321,0.63823858,-0.000921341,88.17077387,43.57332477
17_SimilarImage.jpg,11_WithInset.jpg,0.023708304,32.50199083,0.356923321,0.63823858,-0.000921341,88.17077387,40.76382146
07_Hues.jpg,21_TestImage.jpg,0.023733906,32.49261621,0.369861358,0.657661014,-0.022440777,89.43531706,43.71121133
21_TestImage.jpg,07_Hues.jpg,0.023733906,32.49261621,0.369861358,0.657661014,-0.022440777,89.43531706,42.87234362
04_Distorted.jpg,12_Rotated.jpg,0.023758365,32.48366836,0.397297134,0.64894812,0.008193172,89.05592102,43.65134696
12_Rotated.jpg,04_Distorted.jpg,0.023758365,32.48366836,0.397297134,0.64894812,0.008193172,89.05592102,43.78283756
02_Blurred.jpg,19_SimilarImage.jpg,0.023764057,32.48158935,0.336757241,0.728612409,0.015951483,89.52872115,44.55954385
19_SimilarImage.jpg,02_Blurred.jpg,0.023764057,32.48158935,0.336757241,0.728612409,0.015951483,89.52872115,45.85937682
10_Added_Text.jpg,12_Rotated.jpg,0.023820072,32.46113781,0.390882033,0.650051277,0.021102041,89.26907998,43.8247255
12_Rotated.jpg,10_Added_Text.jpg,0.023820072,32.46113781,0.390882033,0.650051277,0.021102041,89.26907998,43.80125095
19_SimilarImage.jpg,21_TestImage.jpg,0.023828939,32.45790485,0.377619152,0.718224076,-0.024465237,89.34554841,45.61227417
21_TestImage.jpg,19_SimilarImage.jpg,0.023828939,32.45790485,0.377619152,0.718224076,-0.024465237,89.34554841,42.93927193
12_Rotated.jpg,14_AddedTextColor.jpg,0.023833266,32.4563289,0.391545947,0.649824994,0.020691803,89.26935002,43.80032934
14_AddedTextColor.jpg,12_Rotated.jpg,0.023833266,32.4563289,0.391545947,0.649824994,0.020691803,89.26935002,43.81685634
09_ChangedCenter.jpg,18_SimilarImage.jpg,0.023842635,32.45291475,0.347872141,0.629271713,-0.006617664,88.07123032,43.56036032
18_SimilarImage.jpg,09_ChangedCenter.jpg,0.023842635,32.45291475,0.347872141,0.629271713,-0.006617664,88.07123032,41.06168535
01_ObjectsDiff.jpg,12_Rotated.jpg,0.023850134,32.45018486,0.386666648,0.648592288,0.021850416,89.26772349,43.80368323
12_Rotated.jpg,01_ObjectsDiff.jpg,0.023850134,32.45018486,0.386666648,0.648592288,0.021850416,89.26772349,43.80435406
00_Original.jpg,12_Rotated.jpg,0.023877671,32.44016174,0.390854873,0.647543763,0.01949173,89.26737686,43.79757212
12_Rotated.jpg,00_Original.jpg,0.023877671,32.44016174,0.390854873,0.647543763,0.01949173,89.26737686,43.79807815
12_Rotated.jpg,13_1PixelDiff.jpg,0.023878565,32.43983511,0.389826801,0.647535325,0.019226278,89.26678437,43.79788203
13_1PixelDiff.jpg,12_Rotated.jpg,0.023878565,32.43983511,0.389826801,0.647535325,0.019226278,89.26678437,43.79707742
09_ChangedCenter.jpg,17_SimilarImage.jpg,0.023882559,32.43838314,0.353248263,0.634455589,0.002492898,88.19242406,43.5315784
17_SimilarImage.jpg,09_ChangedCenter.jpg,0.023882559,32.43838314,0.353248263,0.634455589,0.002492898,88.19242406,40.74165411
10_Added_Text.jpg,20_SimilarImage.jpg,0.023899624,32.43217949,0.357420086,0.69159467,0.004949554,89.33810258,43.75252173
20_SimilarImage.jpg,10_Added_Text.jpg,0.023899624,32.43217949,0.357420086,0.69159467,0.004949554,89.33810258,45.17186993
14_AddedTextColor.jpg,20_SimilarImage.jpg,0.023913285,32.42721561,0.357359012,0.691405255,0.005514102,89.33343489,43.74110816
20_SimilarImage.jpg,14_AddedTextColor.jpg,0.023913285,32.42721561,0.357359012,0.691405255,0.005514102,89.33343489,45.16804474
09_ChangedCenter.jpg,12_Rotated.jpg,0.023933945,32.41971496,0.390153457,0.64731289,0.025704679,89.27036029,43.87953187
12_Rotated.jpg,09_ChangedCenter.jpg,0.023933945,32.41971496,0.390153457,0.64731289,0.025704679,89.27036029,43.78200405
06_ColorLevel.jpg,12_Rotated.jpg,0.023962384,32.40939859,0.394583025,0.646099509,0.019552634,89.26543284,43.5834891
12_Rotated.jpg,06_ColorLevel.jpg,0.023962384,32.40939859,0.394583025,0.646099509,0.019552634,89.26543284,43.75403116
01_ObjectsDiff.jpg,20_SimilarImage.jpg,0.02397754,32.40390781,0.356160341,0.689622338,0.004472916,89.33808675,43.7198928
20_SimilarImage.jpg,01_ObjectsDiff.jpg,0.02397754,32.40390781,0.356160341,0.689622338,0.004472916,89.33808675,45.16215228
06_ColorLevel.jpg,20_SimilarImage.jpg,0.023985028,32.40119461,0.356420728,0.68983358,0.005622209,89.33604769,43.55199908
20_SimilarImage.jpg,06_ColorLevel.jpg,0.023985028,32.40119461,0.356420728,0.68983358,0.005622209,89.33604769,45.12566259
00_Original.jpg,20_SimilarImage.jpg,0.023995509,32.39740137,0.357232178,0.689761309,0.005969087,89.33623304,43.71673131
20_SimilarImage.jpg,00_Original.jpg,0.023995509,32.39740137,0.357232178,0.689761309,0.005969087,89.33623304,45.15878175
13_1PixelDiff.jpg,20_SimilarImage.jpg,0.023996472,32.39705328,0.357462802,0.689744164,0.005944049,89.33696832,43.71621509
20_SimilarImage.jpg,13_1PixelDiff.jpg,0.023996472,32.39705328,0.357462802,0.689744164,0.005944049,89.33696832,45.15857411
04_Distorted.jpg,20_SimilarImage.jpg,0.024097873,32.36042741,0.36361078,0.696483894,0.017077249,89.17015042,43.5368025
20_SimilarImage.jpg,04_Distorted.jpg,0.024097873,32.36042741,0.36361078,0.696483894,0.017077249,89.17015042,45.11728581
02_Blurred.jpg,16_SimilarImage.jpg,0.024123058,32.3513532,0.351936416,0.743694578,0.005189141,89.46346841,44.46253089
16_SimilarImage.jpg,02_Blurred.jpg,0.024123058,32.3513532,0.351936416,0.743694578,0.005189141,89.46346841,45.46765979
09_ChangedCenter.jpg,20_SimilarImage.jpg,0.024291163,32.2910333,0.357084884,0.686438123,0.003738297,89.33731487,43.76269577
20_SimilarImage.jpg,09_ChangedCenter.jpg,0.024291163,32.2910333,0.357084884,0.686438123,0.003738297,89.33731487,45.10626811
12_Rotated.jpg,20_SimilarImage.jpg,0.024334466,32.27556232,0.345577221,0.679774588,0.011085429,89.34746511,43.6276522
20_SimilarImage.jpg,12_Rotated.jpg,0.024334466,32.27556232,0.345577221,0.679774588,0.011085429,89.34746511,45.07694821
12_Rotated.jpg,15_SimilarImage.jpg,0.024883399,32.08180431,0.34671516,0.670128371,-0.025396941,89.32373918,43.52412236
15_SimilarImage.jpg,12_Rotated.jpg,0.024883399,32.08180431,0.34671516,0.670128371,-0.025396941,89.32373918,44.94199897
05_Flared.jpg,15_SimilarImage.jpg,0.025049726,32.02394012,0.351031585,0.678820184,-0.008467309,89.02606824,40.23722491
15_SimilarImage.jpg,05_Flared.jpg,0.025049726,32.02394012,0.351031585,0.678820184,-0.008467309,89.02606824,44.82109421
05_Flared.jpg,20_SimilarImage.jpg,0.025225455,31.96321968,0.353970673,0.685275475,0.004007049,89.033924,40.16987388
20_SimilarImage.jpg,05_Flared.jpg,0.025225455,31.96321968,0.353970673,0.685275475,0.004007049,89.033924,44.76788042
18_SimilarImage.jpg,20_SimilarImage.jpg,0.025722874,31.7936087,0.350327222,0.654421171,0.00606091,88.41494591,40.69499836
20_SimilarImage.jpg,18_SimilarImage.jpg,0.025722874,31.7936087,0.350327222,0.654421171,0.00606091,88.41494591,44.633211
03_Tiled.jpg,16_SimilarImage.jpg,0.025865858,31.74546245,0.332018232,0.69624515,0.012621164,89.24797051,41.9236466
16_SimilarImage.jpg,03_Tiled.jpg,0.025865858,31.74546245,0.332018232,0.69624515,0.012621164,89.24797051,45.1068569
15_SimilarImage.jpg,18_SimilarImage.jpg,0.025872029,31.74338821,0.354175383,0.640309047,-0.007558964,88.33199194,44.65179645
18_SimilarImage.jpg,15_SimilarImage.jpg,0.025872029,31.74338821,0.354175383,0.640309047,-0.007558964,88.33199194,40.72738437
15_SimilarImage.jpg,17_SimilarImage.jpg,0.025885835,31.73875812,0.343276071,0.645722497,0.003541018,88.49835929,44.64199539
17_SimilarImage.jpg,15_SimilarImage.jpg,0.025885835,31.73875812,0.343276071,0.645722497,0.003541018,88.49835929,40.40487672
07_Hues.jpg,20_SimilarImage.jpg,0.025899448,31.73419002,0.350331908,0.64489536,0.003195957,89.56108607,43.50628179
20_SimilarImage.jpg,07_Hues.jpg,0.025899448,31.73419002,0.350331908,0.64489536,0.003195957,89.56108607,44.71448139
07_Hues.jpg,15_SimilarImage.jpg,0.025929267,31.72419552,0.349860394,0.63709132,0.002177886,89.55588187,43.41028654
15_SimilarImage.jpg,07_Hues.jpg,0.025929267,31.72419552,0.349860394,0.63709132,0.002177886,89.55588187,44.67232389
17_SimilarImage.jpg,20_SimilarImage.jpg,0.026033895,31.68921951,0.343530558,0.653383134,0.00788146,88.55311669,40.34300002
20_SimilarImage.jpg,17_SimilarImage.jpg,0.026033895,31.68921951,0.343530558,0.653383134,0.00788146,88.55311669,44.57787138
03_Tiled.jpg,19_SimilarImage.jpg,0.026046343,31.68506626,0.367941374,0.671915621,0.007780731,89.34196456,41.8284491
19_SimilarImage.jpg,03_Tiled.jpg,0.026046343,31.68506626,0.367941374,0.671915621,0.007780731,89.34196456,45.30127183
08_Grayscaled.jpg,16_SimilarImage.jpg,0.026187045,31.63826946,0.338007851,0.679981587,0.01442134,89.09235682,43.12257804
16_SimilarImage.jpg,08_Grayscaled.jpg,0.026187045,31.63826946,0.338007851,0.679981587,0.01442134,89.09235682,44.89403172
08_Grayscaled.jpg,19_SimilarImage.jpg,0.026253425,31.6162825,0.371754791,0.663153335,0.008532593,89.18116307,43.12786077
19_SimilarImage.jpg,08_Grayscaled.jpg,0.026253425,31.6162825,0.371754791,0.663153335,0.008532593,89.18116307,45.16568248
07_Hues.jpg,17_SimilarImage.jpg,0.026309513,31.59774307,0.34641443,0.591169569,0.005017866,88.78260092,43.16856598
17_SimilarImage.jpg,07_Hues.jpg,0.026309513,31.59774307,0.34641443,0.591169569,0.005017866,88.78260092,40.35492961
07_Hues.jpg,18_SimilarImage.jpg,0.026556069,31.51672367,0.342868793,0.582695777,-0.009583159,88.65908079,43.11535548
18_SimilarImage.jpg,07_Hues.jpg,0.026556069,31.51672367,0.342868793,0.582695777,-0.009583159,88.65908079,40.59093914
12_Rotated.jpg,19_SimilarImage.jpg,0.026594959,31.50401596,0.367345741,0.64461628,-0.017447603,89.39606532,43.22518288
19_SimilarImage.jpg,12_Rotated.jpg,0.026594959,31.50401596,0.367345741,0.64461628,-0.017447603,89.39606532,45.25883009
07_Hues.jpg,12_Rotated.jpg,0.026679421,31.47646907,0.384657628,0.600519405,0.010578286,89.50126602,43.3674075
12_Rotated.jpg,07_Hues.jpg,0.026679421,31.47646907,0.384657628,0.600519405,0.010578286,89.50126602,43.18377973
11_WithInset.jpg,16_SimilarImage.jpg,0.026770858,31.44675258,0.332434858,0.661017466,0.004189853,89.31058994,43.34024903
16_SimilarImage.jpg,11_WithInset.jpg,0.026770858,31.44675258,0.332434858,0.661017466,0.004189853,89.31058994,44.97406686
06_ColorLevel.jpg,16_SimilarImage.jpg,0.026916256,31.39970783,0.332802951,0.661135226,0.012046319,89.3076721,43.08669446
16_SimilarImage.jpg,06_ColorLevel.jpg,0.026916256,31.39970783,0.332802951,0.661135226,0.012046319,89.3076721,44.95585943
11_WithInset.jpg,19_SimilarImage.jpg,0.026923619,31.39733318,0.373718138,0.64312364,0.005618346,89.39198449,43.3352015
19_SimilarImage.jpg,11_WithInset.jpg,0.026923619,31.39733318,0.373718138,0.64312364,0.005618346,89.39198449,45.25339192
10_Added_Text.jpg,16_SimilarImage.jpg,0.026963411,31.38450149,0.334934406,0.662428424,0.01310579,89.31272046,43.26816851
16_SimilarImage.jpg,10_Added_Text.jpg,0.026963411,31.38450149,0.334934406,0.662428424,0.01310579,89.31272046,44.97756082
14_AddedTextColor.jpg,19_SimilarImage.jpg,0.026987126,31.37686733,0.371537848,0.643126446,0.005910349,89.39723119,43.27505783
19_SimilarImage.jpg,14_AddedTextColor.jpg,0.026987126,31.37686733,0.371537848,0.643126446,0.005910349,89.39723119,45.2784335
00_Original.jpg,19_SimilarImage.jpg,0.026993649,31.37476925,0.370083916,0.641788168,0.006811931,89.39860765,43.25932534
19_SimilarImage.jpg,00_Original.jpg,0.026993649,31.37476925,0.370083916,0.641788168,0.006811931,89.39860765,45.27930027
10_Added_Text.jpg,19_SimilarImage.jpg,0.026993921,31.37468342,0.370025919,0.642837007,0.004861027,89.39661223,43.27956389
19_SimilarImage.jpg,10_Added_Text.jpg,0.026993921,31.37468342,0.370025919,0.642837007,0.004861027,89.39661223,45.27645946
14_AddedTextColor.jpg,16_SimilarImage.jpg,0.026994715,31.37442592,0.335875767,0.66199786,0.013093548,89.31825666,43.25462141
16_SimilarImage.jpg,14_AddedTextColor.jpg,0.026994715,31.37442592,0.335875767,0.66199786,0.013093548,89.31825666,44.97116066
13_1PixelDiff.jpg,19_SimilarImage.jpg,0.02699651,31.37384895,0.369218057,0.641730983,0.006680529,89.39467268,43.25885447
19_SimilarImage.jpg,13_1PixelDiff.jpg,0.02699651,31.37384895,0.369218057,0.641730983,0.006680529,89.39467268,45.27909582
01_ObjectsDiff.jpg,19_SimilarImage.jpg,0.027030051,31.36306289,0.366777907,0.641019257,0.003982924,89.40811588,43.2521281
19_SimilarImage.jpg,01_ObjectsDiff.jpg,0.027030051,31.36306289,0.366777907,0.641019257,0.003982924,89.40811588,45.27257495
01_ObjectsDiff.jpg,16_SimilarImage.jpg,0.027073815,31.3490105,0.335223967,0.66044757,0.012945842,89.32204096,43.23329753
16_SimilarImage.jpg,01_ObjectsDiff.jpg,0.027073815,31.3490105,0.335223967,0.66044757,0.012945842,89.32204096,44.96512922
00_Original.jpg,16_SimilarImage.jpg,0.027097696,31.3413525,0.335925289,0.660438814,0.013280158,89.31245496,43.22960383
16_SimilarImage.jpg,00_Original.jpg,0.027097696,31.3413525,0.335925289,0.660438814,0.013280158,89.31245496,44.96113674
13_1PixelDiff.jpg,16_SimilarImage.jpg,0.027097827,31.34130958,0.33606662,0.660442654,0.013347234,89.31205526,43.2295856
16_SimilarImage.jpg,13_1PixelDiff.jpg,0.027097827,31.34130958,0.33606662,0.660442654,0.013347234,89.31205526,44.9613263
12_Rotated.jpg,16_SimilarImage.jpg,0.027132235,31.33028988,0.315149982,0.650909306,-0.00789464,89.30300997,43.19951948
16_SimilarImage.jpg,12_Rotated.jpg,0.027132235,31.33028988,0.315149982,0.650909306,-0.00789464,89.30300997,44.93643791
09_ChangedCenter.jpg,19_SimilarImage.jpg,0.027252479,31.29188064,0.36855767,0.639583685,0.00950604,89.3960979,43.32867945
19_SimilarImage.jpg,09_ChangedCenter.jpg,0.027252479,31.29188064,0.36855767,0.639583685,0.00950604,89.3960979,45.24953385
04_Distorted.jpg,19_SimilarImage.jpg,0.027255528,31.29090789,0.370072458,0.64244471,0.007739137,89.23888534,43.05097976
19_SimilarImage.jpg,04_Distorted.jpg,0.027255528,31.29090789,0.370072458,0.64244471,0.007739137,89.23888534,45.20810453
06_ColorLevel.jpg,19_SimilarImage.jpg,0.027256044,31.29074577,0.374120475,0.637101826,0.005849365,89.39666482,42.98696603
19_SimilarImage.jpg,06_ColorLevel.jpg,0.027256044,31.29074577,0.374120475,0.637101826,0.005849365,89.39666482,45.16048379
04_Distorted.jpg,16_SimilarImage.jpg,0.027278939,31.28345016,0.337280439,0.666868531,0.0225564,89.17842673,43.02798604
16_SimilarImage.jpg,04_Distorted.jpg,0.027278939,31.28345016,0.337280439,0.666868531,0.0225564,89.17842673,44.90294786
09_ChangedCenter.jpg,16_SimilarImage.jpg,0.027368799,31.25488285,0.335374394,0.658114198,0.016216635,89.31474297,43.27329441
16_SimilarImage.jpg,09_ChangedCenter.jpg,0.027368799,31.25488285,0.335374394,0.658114198,0.016216635,89.31474297,44.90977068
07_Hues.jpg,16_SimilarImage.jpg,0.02782101,31.11254219,0.329061166,0.632075756,0.009621615,89.53914117,43.27718259
16_SimilarImage.jpg,07_Hues.jpg,0.02782101,31.11254219,0.329061166,0.632075756,0.009621615,89.53914117,44.77807722
05_Flared.jpg,19_SimilarImage.jpg,0.027971027,31.06583122,0.359711946,0.63669792,0.005673202,89.11378344,39.73164608
19_SimilarImage.jpg,05_Flared.jpg,0.027971027,31.06583122,0.359711946,0.63669792,0.005673202,89.11378344,44.88847084
05_Flared.jpg,16_SimilarImage.jpg,0.028174579,31.00285057,0.330884768,0.660973092,0.009468033,88.98992293,39.77683436
16_SimilarImage.jpg,05_Flared.jpg,0.028174579,31.00285057,0.330884768,0.660973092,0.009468033,88.98992293,44.6595807
18_SimilarImage.jpg,19_SimilarImage.jpg,0.028501408,30.90267662,0.361562107,0.611872929,-0.005819183,88.48231494,40.28051989
19_SimilarImage.jpg,18_SimilarImage.jpg,0.028501408,30.90267662,0.361562107,0.611872929,-0.005819183,88.48231494,44.76299049
17_SimilarImage.jpg,19_SimilarImage.jpg,0.028720208,30.83624843,0.350070692,0.613002602,-0.000427809,88.70494548,39.92249155
19_SimilarImage.jpg,17_SimilarImage.jpg,0.028720208,30.83624843,0.350070692,0.613002602,-0.000427809,88.70494548,44.70808435
16_SimilarImage.jpg,17_SimilarImage.jpg,0.028990569,30.75486664,0.332569925,0.622604028,0.000949844,88.42002017,44.45079772
17_SimilarImage.jpg,16_SimilarImage.jpg,0.028990569,30.75486664,0.332569925,0.622604028,0.000949844,88.42002017,39.9094446
07_Hues.jpg,19_SimilarImage.jpg,0.02908314,30.72717193,0.367495073,0.599865743,0.006850322,89.59702927,42.99718143
19_SimilarImage.jpg,07_Hues.jpg,0.02908314,30.72717193,0.367495073,0.599865743,0.006850322,89.59702927,44.77830952
16_SimilarImage.jpg,18_SimilarImage.jpg,0.029388433,30.63647274,0.347718368,0.606043313,-0.001024153,88.30553549,44.39391536
18_SimilarImage.jpg,16_SimilarImage.jpg,0.029388433,30.63647274,0.347718368,0.606043313,-0.001024153,88.30553549,40.15273154
